Timestamp,DeviceName,AccountName,ActionType,RemoteIP,RemotePort,RemoteUrl,InitiatingProcessCommandLine,InitiatingProcessSHA256
2 Jul 2025 11:26:07 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,99.86.229.87,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:26:07 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,142.251.167.154,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:26:07 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,142.251.111.102,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:26:07 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,3.211.187.22,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:26:07 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,192.28.147.68,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:26:07 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,64.38.119.44,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:26:07 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,109.233.159.64,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:26:08 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,3.171.38.61,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:26:08 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,172.253.115.148,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:26:08 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,34.232.91.220,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:26:08 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,23.218.218.147,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:26:08 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,64.38.119.42,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:26:09 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,124.83.185.252,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:26:09 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,108.138.85.96,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:26:09 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,159.127.43.10,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:26:09 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,104.96.221.80,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:26:09 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,52.4.61.41,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:26:11 PM,fin-w10-wks-8,jnguyen.admin,ConnectionFailed,3.87.180.44,3478,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:26:13 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,172.253.115.101,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:26:23 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,130.107.71.10,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:26:32 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,99.84.188.38,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:26:41 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,162.125.6.17,443,dl-debug.dropbox.com,"""Dropbox.exe"" /firstrunupdatemanual 0 /appwasrunning /DBData:eyJmaXhlZF9idWlsZCI6IjIyNy40LjQ3NzQiLCJidWlsZF9pZCI6Im1haW4iLCJUQUdTIjoiZUp5clZpcE9MUzdPek0tTHoweFJzbEl3TkRFMHNUUXhOVEF5TWpNd3NqQ3lORFFHQWlNVEkyTkxVek9naUptaG9ZbXBpWUZCTFFDbThBMmJATUVUQSIsInJlcXVlc3Rfc2VxdWVuY2UiOjF9",f0345fce92ea961864eff526579e55c189be29890aabc497fc488e90e730f0aa
2 Jul 2025 11:26:51 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,162.125.21.2,443,,"""Dropbox.exe"" /firstrunupdatemanual 0 /appwasrunning /DBData:eyJmaXhlZF9idWlsZCI6IjIyNy40LjQ3NzQiLCJidWlsZF9pZCI6Im1haW4iLCJUQUdTIjoiZUp5clZpcE9MUzdPek0tTHoweFJzbEl3TkRFMHNUUXhOVEF5TWpNd3NqQ3lORFFHQWlNVEkyTkxVek9naUptaG9ZbXBpWUZCTFFDbThBMmJATUVUQSIsInJlcXVlc3Rfc2VxdWVuY2UiOjF9",f0345fce92ea961864eff526579e55c189be29890aabc497fc488e90e730f0aa
2 Jul 2025 11:27:03 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,162.125.248.18,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:27:04 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,162.125.1.20,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2540,i,4331147840342403537,671004024264226208,262144 --variations-seed-version --mojo-platform-channel-handle=2568 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:27:12 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,162.125.1.20,443,d.dropbox.com,"""Dropbox.exe"" -type:exit-monitor -method:collectupload -session-token:********** -target-handle:696 -target-shutdown-event:680 -target-restart-event:684 ""-target-command-line:\""C:\Program Files (x86)\Dropbox\Client\Dropbox.exe\"" \""custom-url+dropbox-client://oauth/?code=AIxo7gtXpwcAAAAAAAAAGgR-gnEud6VB5aLdjrXQlRc&state=eyJvYXV0aF9zdGF0ZSI6Ik9Iemd1WG5EMUg0LWtadjJDMUh0WkdrWUtBSUIyYzZaZWx4NW1nT2R4eUEiLCJzZWNvbmRhcnlfcmVkaXJlY3RfdXJpIjoiZHJvcGJveC1jbGllbnQifQ%3D%3D\"""" -python-version:3.8.17 -process-type:main -handler-pipe:\\.\pipe\crashpad_7152_UYIXGWVJJMGIFIXX",f0345fce92ea961864eff526579e55c189be29890aabc497fc488e90e730f0aa
2 Jul 2025 11:27:12 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,162.125.4.19,443,api.dropbox.com,"""Dropbox.exe"" /firstrunupdatemanual 0 /appwasrunning /DBData:eyJmaXhlZF9idWlsZCI6IjIyNy40LjQ3NzQiLCJidWlsZF9pZCI6Im1haW4iLCJUQUdTIjoiZUp5clZpcE9MUzdPek0tTHoweFJzbEl3TkRFMHNUUXhOVEF5TWpNd3NqQ3lORFFHQWlNVEkyTkxVek9naUptaG9ZbXBpWUZCTFFDbThBMmJATUVUQSIsInJlcXVlc3Rfc2VxdWVuY2UiOjF9",f0345fce92ea961864eff526579e55c189be29890aabc497fc488e90e730f0aa
2 Jul 2025 11:27:14 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,162.125.4.13,443,client.dropbox.com,"""Dropbox.exe"" /firstrunupdatemanual 0 /appwasrunning /DBData:eyJmaXhlZF9idWlsZCI6IjIyNy40LjQ3NzQiLCJidWlsZF9pZCI6Im1haW4iLCJUQUdTIjoiZUp5clZpcE9MUzdPek0tTHoweFJzbEl3TkRFMHNUUXhOVEF5TWpNd3NqQ3lORFFHQWlNVEkyTkxVek9naUptaG9ZbXBpWUZCTFFDbThBMmJATUVUQSIsInJlcXVlc3Rfc2VxdWVuY2UiOjF9",f0345fce92ea961864eff526579e55c189be29890aabc497fc488e90e730f0aa
2 Jul 2025 11:27:47 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,162.125.21.3,443,bolt.dropbox.com,"""Dropbox.exe"" /firstrunupdatemanual 0 /appwasrunning /DBData:eyJmaXhlZF9idWlsZCI6IjIyNy40LjQ3NzQiLCJidWlsZF9pZCI6Im1haW4iLCJUQUdTIjoiZUp5clZpcE9MUzdPek0tTHoweFJzbEl3TkRFMHNUUXhOVEF5TWpNd3NqQ3lORFFHQWlNVEkyTkxVek9naUptaG9ZbXBpWUZCTFFDbThBMmJATUVUQSIsInJlcXVlc3Rfc2VxdWVuY2UiOjF9",f0345fce92ea961864eff526579e55c189be29890aabc497fc488e90e730f0aa
2 Jul 2025 11:27:51 PM,fin-w10-wks-8,jnguyen.admin,ListeningConnectionCreated,,,,"""Dropbox.exe"" /firstrunupdatemanual 0 /appwasrunning /DBData:eyJmaXhlZF9idWlsZCI6IjIyNy40LjQ3NzQiLCJidWlsZF9pZCI6Im1haW4iLCJUQUdTIjoiZUp5clZpcE9MUzdPek0tTHoweFJzbEl3TkRFMHNUUXhOVEF5TWpNd3NqQ3lORFFHQWlNVEkyTkxVek9naUptaG9ZbXBpWUZCTFFDbThBMmJATUVUQSIsInJlcXVlc3Rfc2VxdWVuY2UiOjF9",f0345fce92ea961864eff526579e55c189be29890aabc497fc488e90e730f0aa
2 Jul 2025 11:27:51 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,127.0.0.1,52355,,"""Dropbox.exe"" /firstrunupdatemanual 0 /appwasrunning /DBData:eyJmaXhlZF9idWlsZCI6IjIyNy40LjQ3NzQiLCJidWlsZF9pZCI6Im1haW4iLCJUQUdTIjoiZUp5clZpcE9MUzdPek0tTHoweFJzbEl3TkRFMHNUUXhOVEF5TWpNd3NqQ3lORFFHQWlNVEkyTkxVek9naUptaG9ZbXBpWUZCTFFDbThBMmJATUVUQSIsInJlcXVlc3Rfc2VxdWVuY2UiOjF9",f0345fce92ea961864eff526579e55c189be29890aabc497fc488e90e730f0aa
2 Jul 2025 11:27:51 PM,fin-w10-wks-8,jnguyen.admin,ListeningConnectionCreated,,,,"""Dropbox.exe"" /firstrunupdatemanual 0 /appwasrunning /DBData:eyJmaXhlZF9idWlsZCI6IjIyNy40LjQ3NzQiLCJidWlsZF9pZCI6Im1haW4iLCJUQUdTIjoiZUp5clZpcE9MUzdPek0tTHoweFJzbEl3TkRFMHNUUXhOVEF5TWpNd3NqQ3lORFFHQWlNVEkyTkxVek9naUptaG9ZbXBpWUZCTFFDbThBMmJATUVUQSIsInJlcXVlc3Rfc2VxdWVuY2UiOjF9",f0345fce92ea961864eff526579e55c189be29890aabc497fc488e90e730f0aa
2 Jul 2025 11:27:51 PM,fin-w10-wks-8,jnguyen.admin,ListeningConnectionCreated,,,,"""Dropbox.exe"" /firstrunupdatemanual 0 /appwasrunning /DBData:eyJmaXhlZF9idWlsZCI6IjIyNy40LjQ3NzQiLCJidWlsZF9pZCI6Im1haW4iLCJUQUdTIjoiZUp5clZpcE9MUzdPek0tTHoweFJzbEl3TkRFMHNUUXhOVEF5TWpNd3NqQ3lORFFHQWlNVEkyTkxVek9naUptaG9ZbXBpWUZCTFFDbThBMmJATUVUQSIsInJlcXVlc3Rfc2VxdWVuY2UiOjF9",f0345fce92ea961864eff526579e55c189be29890aabc497fc488e90e730f0aa
2 Jul 2025 11:27:58 PM,fin-w10-wks-8,jnguyen.admin,ListeningConnectionCreated,,,,"""Dropbox.exe"" /firstrunupdatemanual 0 /appwasrunning /DBData:eyJmaXhlZF9idWlsZCI6IjIyNy40LjQ3NzQiLCJidWlsZF9pZCI6Im1haW4iLCJUQUdTIjoiZUp5clZpcE9MUzdPek0tTHoweFJzbEl3TkRFMHNUUXhOVEF5TWpNd3NqQ3lORFFHQWlNVEkyTkxVek9naUptaG9ZbXBpWUZCTFFDbThBMmJATUVUQSIsInJlcXVlc3Rfc2VxdWVuY2UiOjF9",f0345fce92ea961864eff526579e55c189be29890aabc497fc488e90e730f0aa
2 Jul 2025 11:27:58 PM,fin-w10-wks-8,jnguyen.admin,ListeningConnectionCreated,,,,"""Dropbox.exe"" /firstrunupdatemanual 0 /appwasrunning /DBData:eyJmaXhlZF9idWlsZCI6IjIyNy40LjQ3NzQiLCJidWlsZF9pZCI6Im1haW4iLCJUQUdTIjoiZUp5clZpcE9MUzdPek0tTHoweFJzbEl3TkRFMHNUUXhOVEF5TWpNd3NqQ3lORFFHQWlNVEkyTkxVek9naUptaG9ZbXBpWUZCTFFDbThBMmJATUVUQSIsInJlcXVlc3Rfc2VxdWVuY2UiOjF9",f0345fce92ea961864eff526579e55c189be29890aabc497fc488e90e730f0aa
2 Jul 2025 11:27:58 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,127.0.0.1,52363,,"""Dropbox.exe"" /firstrunupdatemanual 0 /appwasrunning /DBData:eyJmaXhlZF9idWlsZCI6IjIyNy40LjQ3NzQiLCJidWlsZF9pZCI6Im1haW4iLCJUQUdTIjoiZUp5clZpcE9MUzdPek0tTHoweFJzbEl3TkRFMHNUUXhOVEF5TWpNd3NqQ3lORFFHQWlNVEkyTkxVek9naUptaG9ZbXBpWUZCTFFDbThBMmJATUVUQSIsInJlcXVlc3Rfc2VxdWVuY2UiOjF9",f0345fce92ea961864eff526579e55c189be29890aabc497fc488e90e730f0aa
2 Jul 2025 11:27:58 PM,fin-w10-wks-8,jnguyen.admin,ListeningConnectionCreated,,,,"""Dropbox.exe"" /firstrunupdatemanual 0 /appwasrunning /DBData:eyJmaXhlZF9idWlsZCI6IjIyNy40LjQ3NzQiLCJidWlsZF9pZCI6Im1haW4iLCJUQUdTIjoiZUp5clZpcE9MUzdPek0tTHoweFJzbEl3TkRFMHNUUXhOVEF5TWpNd3NqQ3lORFFHQWlNVEkyTkxVek9naUptaG9ZbXBpWUZCTFFDbThBMmJATUVUQSIsInJlcXVlc3Rfc2VxdWVuY2UiOjF9",f0345fce92ea961864eff526579e55c189be29890aabc497fc488e90e730f0aa
2 Jul 2025 11:28:04 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,96.6.42.168,443,,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2536,i,9992984633549875706,9487793024420524795,262144 --variations-seed-version --mojo-platform-channel-handle=2564 /prefetch:3",6922c501d80bacf892e303a54b6bab161e07ccc82070f5a682b939b805f7c399
2 Jul 2025 11:28:08 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,50.19.89.137,443,api.sprig.com,"""Dropbox.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --user-data-dir=""C:\Users\jnguyen.admin\AppData\Roaming\Dropbox"" --standard-schemes=dbx-local --secure-schemes=dbx-local,sentry-ipc --bypasscsp-schemes=sentry-ipc --cors-schemes=dbx-local,sentry-ipc --fetch-schemes=sentry-ipc --service-worker-schemes --streaming-schemes=dbx-local --mojo-platform-channel-handle=5552 --field-trial-handle=5332,i,495902729366028360,13470972751550608080,131072 --disable-features=SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand /prefetch:8",f0345fce92ea961864eff526579e55c189be29890aabc497fc488e90e730f0aa
2 Jul 2025 11:28:08 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,3.167.69.10,80,crt.rootg2.amazontrust.com,"""Dropbox.exe"" /firstrunupdatemanual 0 /appwasrunning /DBData:eyJmaXhlZF9idWlsZCI6IjIyNy40LjQ3NzQiLCJidWlsZF9pZCI6Im1haW4iLCJUQUdTIjoiZUp5clZpcE9MUzdPek0tTHoweFJzbEl3TkRFMHNUUXhOVEF5TWpNd3NqQ3lORFFHQWlNVEkyTkxVek9naUptaG9ZbXBpWUZCTFFDbThBMmJATUVUQSIsInJlcXVlc3Rfc2VxdWVuY2UiOjF9",f0345fce92ea961864eff526579e55c189be29890aabc497fc488e90e730f0aa
2 Jul 2025 11:28:08 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,3.162.103.69,80,x.ss2.us,"""Dropbox.exe"" /firstrunupdatemanual 0 /appwasrunning /DBData:eyJmaXhlZF9idWlsZCI6IjIyNy40LjQ3NzQiLCJidWlsZF9pZCI6Im1haW4iLCJUQUdTIjoiZUp5clZpcE9MUzdPek0tTHoweFJzbEl3TkRFMHNUUXhOVEF5TWpNd3NqQ3lORFFHQWlNVEkyTkxVek9naUptaG9ZbXBpWUZCTFFDbThBMmJATUVUQSIsInJlcXVlc3Rfc2VxdWVuY2UiOjF9",f0345fce92ea961864eff526579e55c189be29890aabc497fc488e90e730f0aa
2 Jul 2025 11:28:18 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,50.19.89.137,443,https://api.sprig.com,"""Dropbox.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --user-data-dir=""C:\Users\jnguyen.admin\AppData\Roaming\Dropbox"" --standard-schemes=dbx-local --secure-schemes=dbx-local,sentry-ipc --bypasscsp-schemes=sentry-ipc --cors-schemes=dbx-local,sentry-ipc --fetch-schemes=sentry-ipc --service-worker-schemes --streaming-schemes=dbx-local --mojo-platform-channel-handle=5552 --field-trial-handle=5332,i,495902729366028360,13470972751550608080,131072 --disable-features=SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand /prefetch:8",f0345fce92ea961864eff526579e55c189be29890aabc497fc488e90e730f0aa
2 Jul 2025 11:28:19 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,162.125.6.12,443,nsf-1.dropbox.com,"""Dropbox.exe"" /firstrunupdatemanual 0 /appwasrunning /DBData:eyJmaXhlZF9idWlsZCI6IjIyNy40LjQ3NzQiLCJidWlsZF9pZCI6Im1haW4iLCJUQUdTIjoiZUp5clZpcE9MUzdPek0tTHoweFJzbEl3TkRFMHNUUXhOVEF5TWpNd3NqQ3lORFFHQWlNVEkyTkxVek9naUptaG9ZbXBpWUZCTFFDbThBMmJATUVUQSIsInJlcXVlc3Rfc2VxdWVuY2UiOjF9",f0345fce92ea961864eff526579e55c189be29890aabc497fc488e90e730f0aa
2 Jul 2025 11:30:49 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,52.159.108.190,443,unitedstates.smartscreen.microsoft.com,smartscreen.exe -Embedding,7dc6a07c5475780bc2371d55494ac44b156434576fdcbc79534009bbb5cbd68b
2 Jul 2025 11:32:49 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,162.125.1.20,443,d.dropbox.com,"""Un.exe""  /InstallType:MACHINE _?=C:\Program Files (x86)\Dropbox\Client\",2d3d1b76f228056cd0695029a1d7e1f0286b9a8dff75d148ec5aa3960f49a686
2 Jul 2025 11:32:49 PM,fin-w10-wks-8,jnguyen.admin,ConnectionSuccess,162.125.1.20,443,https://d.dropbox.com,"""Un.exe""  /InstallType:MACHINE _?=C:\Program Files (x86)\Dropbox\Client\",2d3d1b76f228056cd0695029a1d7e1f0286b9a8dff75d148ec5aa3960f49a686